id,code,name,includes_iva,includes_ieps,border_incentive,alternative_names
c_clave_prod_serv_10171506,10171506,Humus,Opcional,Opcional,1,
c_clave_prod_serv_10171600,10171600,Abonos químicos y nutrientes para plantas,Opcional,Opcional,1,
c_clave_prod_serv_10171601,10171601,Fertilizante nitrogenado,Opcional,Opcional,1,
c_clave_prod_serv_10171602,10171602,Fertilizante de potasio,Opcional,Opcional,1,
c_clave_prod_serv_10171603,10171603,Fertilizante de fósforo,Opcional,Opcional,1,
c_clave_prod_serv_10171604,10171604,Fertilizante de sulfuro,Opcional,Opcional,1,
c_clave_prod_serv_10171605,10171605,Mezclas de nitrógeno – fósforo – potasio – npk,Opcional,Opcional,1,
c_clave_prod_serv_10171606,10171606,Fertilizarte de sílice puro,Opcional,Opcional,1,
c_clave_prod_serv_10171607,10171607,Fertilizante con magnesio,Opcional,Opcional,1,
c_clave_prod_serv_10171608,10171608,Fertilizante micro elemento,Opcional,Opcional,1,
c_clave_prod_serv_10171609,10171609,Fertilizante fosfato de sílice,Opcional,Opcional,1,
c_clave_prod_serv_10171610,10171610,Fertilizante potasio de sílice,Opcional,Opcional,1,
c_clave_prod_serv_10171611,10171611,Fertilizante de calcio,Opcional,Opcional,1,
c_clave_prod_serv_10171700,10171700,Herbicidas,Opcional,Opcional,1,
c_clave_prod_serv_10171701,10171701,Matamalezas,Opcional,Opcional,1,
c_clave_prod_serv_10171702,10171702,Fungicidas,Opcional,Opcional,1,
c_clave_prod_serv_10171800,10171800,Acondicionadores de suelos,Opcional,Opcional,1,
c_clave_prod_serv_10171801,10171801,Acondicionador orgánico de suelos,Opcional,Opcional,1,
c_clave_prod_serv_10171802,10171802,Acondicionador inorgánico de suelos,Opcional,Opcional,1,
c_clave_prod_serv_10191500,10191500,Pesticidas o repelentes de plagas,Opcional,Opcional,1,
c_clave_prod_serv_10191506,10191506,Mata – roedores,Opcional,Opcional,1,Veneno para roedores
c_clave_prod_serv_10191507,10191507,Repelentes de aves,Opcional,Opcional,1,
c_clave_prod_serv_10191508,10191508,Protectores contra termitas,Opcional,Opcional,1,
c_clave_prod_serv_10191509,10191509,Insecticidas,Opcional,Opcional,1,
c_clave_prod_serv_10191510,10191510,Abamectina,Opcional,Opcional,1,
c_clave_prod_serv_10191511,10191511,Fipronil,Opcional,Opcional,1,
c_clave_prod_serv_10191700,10191700,Dispositivos para control de plagas,Opcional,Opcional,1,
c_clave_prod_serv_10191701,10191701,Trampas para control animal,Opcional,Opcional,1,
c_clave_prod_serv_10191703,10191703,Trampas para el control de insectos voladores,Opcional,Opcional,1,
c_clave_prod_serv_10191704,10191704,Matamoscas,Opcional,Opcional,1,
c_clave_prod_serv_10191705,10191705,Lazos,Opcional,Opcional,1,
c_clave_prod_serv_10191706,10191706,Cepos,Opcional,Opcional,1,Ratoneras
c_clave_prod_serv_10191707,10191707,Repelente ultrasónico de pestes,Opcional,Opcional,1,Ahuyentador Ultrasónico
c_clave_prod_serv_10201500,10201500,Rosales vivos azules o lavanda o púrpura,Opcional,Opcional,1,
c_clave_prod_serv_10201501,10201501,Rosal vivo allure o sterling 95,Opcional,Opcional,1,
c_clave_prod_serv_10201502,10201502,Rosal vivo amnesia,Opcional,Opcional,1,
c_clave_prod_serv_10201503,10201503,Rosal vivo augusta louise,Opcional,Opcional,1,
c_clave_prod_serv_10201504,10201504,Rosal vivo avant garde,Opcional,Opcional,1,
c_clave_prod_serv_10201505,10201505,Rosal vivo blue bird,Opcional,Opcional,1,
c_clave_prod_serv_10201506,10201506,Rosal vivo curiosa,Opcional,Opcional,1,
c_clave_prod_serv_10201507,10201507,Rosal vivo cool water,Opcional,Opcional,1,
c_clave_prod_serv_10201508,10201508,Rosal vivo delilah,Opcional,Opcional,1,
c_clave_prod_serv_10201509,10201509,Rosal vivo double party,Opcional,Opcional,1,
c_clave_prod_serv_10201510,10201510,Rosal vivo faith,Opcional,Opcional,1,
c_clave_prod_serv_10201511,10201511,Rosal vivo mami blue o mammy blue,Opcional,Opcional,1,
c_clave_prod_serv_10201512,10201512,Rosal vivo marítimo,Opcional,Opcional,1,
c_clave_prod_serv_10201513,10201513,Rosal vivo milano,Opcional,Opcional,1,
c_clave_prod_serv_10201514,10201514,Rosal vivo mistery,Opcional,Opcional,1,
c_clave_prod_serv_10201515,10201515,Rosal vivo ocean song o boyfriend,Opcional,Opcional,1,
c_clave_prod_serv_10201516,10201516,Rosal vivo cezanne púrpura,Opcional,Opcional,1,
c_clave_prod_serv_10201517,10201517,Rosal vivo purple fragrance,Opcional,Opcional,1,
c_clave_prod_serv_10201518,10201518,Rosal vivo sanaa,Opcional,Opcional,1,
c_clave_prod_serv_10201519,10201519,Rosal vivo silverstone,Opcional,Opcional,1,
c_clave_prod_serv_10201520,10201520,Rosal vivo soulmate,Opcional,Opcional,1,
c_clave_prod_serv_10201521,10201521,Rosal vivo stranger,Opcional,Opcional,1,
c_clave_prod_serv_10201522,10201522,Rosal vivo tinted blue,Opcional,Opcional,1,
c_clave_prod_serv_10201523,10201523,Rosal vivo two faces,Opcional,Opcional,1,
c_clave_prod_serv_10201600,10201600,Rosales vivos chocolate o marrón,Opcional,Opcional,1,
c_clave_prod_serv_10201601,10201601,Rosal vivo black lava,Opcional,Opcional,1,
c_clave_prod_serv_10201602,10201602,Rosal vivo cimarron,Opcional,Opcional,1,
c_clave_prod_serv_10201603,10201603,Rosal vivo coffee break,Opcional,Opcional,1,
c_clave_prod_serv_10201604,10201604,Rosal vivo estelle,Opcional,Opcional,1,
c_clave_prod_serv_10201605,10201605,Rosal vivo gypsy leonidas,Opcional,Opcional,1,
c_clave_prod_serv_10201606,10201606,Rosal vivo leonidas,Opcional,Opcional,1,
c_clave_prod_serv_10201607,10201607,Rosal vivo matilda,Opcional,Opcional,1,
c_clave_prod_serv_10201608,10201608,Rosal vivo sunny leonidas,Opcional,Opcional,1,
c_clave_prod_serv_10201609,10201609,Rosal vivo terra nostra,Opcional,Opcional,1,
c_clave_prod_serv_10201610,10201610,Rosal vivo terracotta,Opcional,Opcional,1,
c_clave_prod_serv_10201700,10201700,Rosales vivos crema,Opcional,Opcional,1,
c_clave_prod_serv_10201701,10201701,Rosal vivo advenire,Opcional,Opcional,1,
c_clave_prod_serv_10201702,10201702,Rosal vivo alex,Opcional,Opcional,1,
c_clave_prod_serv_10201703,10201703,Rosal vivo antique brass,Opcional,Opcional,1,
c_clave_prod_serv_10201704,10201704,Rosal vivo aubade,Opcional,Opcional,1,
c_clave_prod_serv_10201705,10201705,Rosal vivo beach,Opcional,Opcional,1,
c_clave_prod_serv_10201706,10201706,Rosal vivo belle pearl,Opcional,Opcional,1,
c_clave_prod_serv_10201707,10201707,Rosal vivo blush de los andes,Opcional,Opcional,1,
c_clave_prod_serv_10201708,10201708,Rosal vivo camel,Opcional,Opcional,1,
c_clave_prod_serv_10201709,10201709,Rosal vivo caramel antike o caramel antique,Opcional,Opcional,1,
c_clave_prod_serv_10201710,10201710,Rosal vivo champagne,Opcional,Opcional,1,
c_clave_prod_serv_10201711,10201711,Rosal vivo clear ocean,Opcional,Opcional,1,
c_clave_prod_serv_10201712,10201712,Rosal vivo combo,Opcional,Opcional,1,
c_clave_prod_serv_10201713,10201713,Rosal vivo creme de la creme,Opcional,Opcional,1,
c_clave_prod_serv_10201714,10201714,Rosal vivo emanuella,Opcional,Opcional,1,
c_clave_prod_serv_10201715,10201715,Rosal vivo evolution,Opcional,Opcional,1,
c_clave_prod_serv_10201716,10201716,Rosal vivo fedora,Opcional,Opcional,1,
c_clave_prod_serv_10201717,10201717,Rosal vivo fenice,Opcional,Opcional,1,
c_clave_prod_serv_10201718,10201718,Rosal vivo french vanilla,Opcional,Opcional,1,
c_clave_prod_serv_10201719,10201719,Rosal vivo hollywood,Opcional,Opcional,1,
c_clave_prod_serv_10201720,10201720,Rosal vivo ilios,Opcional,Opcional,1,
c_clave_prod_serv_10201721,10201721,Rosal vivo jelena,Opcional,Opcional,1,
c_clave_prod_serv_10201722,10201722,Rosal vivo kameleon,Opcional,Opcional,1,
c_clave_prod_serv_10201723,10201723,Rosal vivo kentucky,Opcional,Opcional,1,
c_clave_prod_serv_10201724,10201724,Rosal vivo kings pride,Opcional,Opcional,1,
c_clave_prod_serv_10201725,10201725,Rosal vivo latin fusion,Opcional,Opcional,1,
c_clave_prod_serv_10201726,10201726,Rosal vivo lemon dream,Opcional,Opcional,1,
c_clave_prod_serv_10201727,10201727,Rosal vivo magic moka,Opcional,Opcional,1,
c_clave_prod_serv_10201728,10201728,Rosal vivo mamamia,Opcional,Opcional,1,
c_clave_prod_serv_10201729,10201729,Rosal vivo message,Opcional,Opcional,1,
c_clave_prod_serv_10201730,10201730,Rosal vivo muneca o munieca,Opcional,Opcional,1,
c_clave_prod_serv_10201731,10201731,Rosal vivo parfum de rosas,Opcional,Opcional,1,
c_clave_prod_serv_10201732,10201732,Rosal vivo porcelina,Opcional,Opcional,1,
c_clave_prod_serv_10201733,10201733,Rosal vivo privilege,Opcional,Opcional,1,
c_clave_prod_serv_10201734,10201734,Rosal vivo quicksand,Opcional,Opcional,1,
c_clave_prod_serv_10201735,10201735,Rosal vivo rollercoaster,Opcional,Opcional,1,
c_clave_prod_serv_10201736,10201736,Rosal vivo romantic curiosa,Opcional,Opcional,1,
c_clave_prod_serv_10201737,10201737,Rosal vivo safari,Opcional,Opcional,1,
c_clave_prod_serv_10201738,10201738,Rosal vivo sahara,Opcional,Opcional,1,
c_clave_prod_serv_10201739,10201739,Rosal vivo sandy femma,Opcional,Opcional,1,
c_clave_prod_serv_10201740,10201740,Rosal vivo talea,Opcional,Opcional,1,
c_clave_prod_serv_10201741,10201741,Rosal vivo timeless,Opcional,Opcional,1,
c_clave_prod_serv_10201742,10201742,Rosal vivo transition,Opcional,Opcional,1,
c_clave_prod_serv_10201743,10201743,Rosal vivo trump,Opcional,Opcional,1,
c_clave_prod_serv_10201744,10201744,Rosal vivo twin,Opcional,Opcional,1,
c_clave_prod_serv_10201745,10201745,Rosal vivo vendela,Opcional,Opcional,1,
c_clave_prod_serv_10201746,10201746,Rosal vivo virginia,Opcional,Opcional,1,
c_clave_prod_serv_10201800,10201800,Rosales vivos verdes o lima,Opcional,Opcional,1,
c_clave_prod_serv_10201801,10201801,Rosal vivo amandine,Opcional,Opcional,1,
c_clave_prod_serv_10201802,10201802,Rosal vivo caipirinha,Opcional,Opcional,1,
c_clave_prod_serv_10201803,10201803,Rosal vivo green fashion,Opcional,Opcional,1,
c_clave_prod_serv_10201804,10201804,Rosal vivo green tea,Opcional,Opcional,1,
c_clave_prod_serv_10201805,10201805,Rosal vivo jade,Opcional,Opcional,1,
c_clave_prod_serv_10201806,10201806,Rosal vivo limbo,Opcional,Opcional,1,
c_clave_prod_serv_10201807,10201807,Rosal vivo limena o limenia,Opcional,Opcional,1,
c_clave_prod_serv_10201808,10201808,Rosal vivo limona,Opcional,Opcional,1,
c_clave_prod_serv_10201809,10201809,Rosal vivo old dutch,Opcional,Opcional,1,
c_clave_prod_serv_10201810,10201810,Rosal vivo super green,Opcional,Opcional,1,
c_clave_prod_serv_10201811,10201811,Rosal vivo sweet green,Opcional,Opcional,1,
c_clave_prod_serv_10201812,10201812,Rosal vivo viva,Opcional,Opcional,1,
c_clave_prod_serv_10201813,10201813,Rosal vivo zazu,Opcional,Opcional,1,
c_clave_prod_serv_10201900,10201900,Rosales vivos rosado claro,Opcional,Opcional,1,
c_clave_prod_serv_10201901,10201901,Rosal vivo anna,Opcional,Opcional,1,
c_clave_prod_serv_10201902,10201902,Rosal vivo bella vita,Opcional,Opcional,1,
c_clave_prod_serv_10201903,10201903,Rosal vivo bridal dream,Opcional,Opcional,1,
c_clave_prod_serv_10201904,10201904,Rosal vivo candy bianca,Opcional,Opcional,1,
c_clave_prod_serv_10201905,10201905,Rosal vivo caress,Opcional,Opcional,1,
c_clave_prod_serv_10201906,10201906,Rosal vivo carolina,Opcional,Opcional,1,
c_clave_prod_serv_10201907,10201907,Rosal vivo climax,Opcional,Opcional,1,
c_clave_prod_serv_10201908,10201908,Rosal vivo danny,Opcional,Opcional,1,
c_clave_prod_serv_10201909,10201909,Rosal vivo dolce vita,Opcional,Opcional,1,
c_clave_prod_serv_10201910,10201910,Rosal vivo elite,Opcional,Opcional,1,
c_clave_prod_serv_10201911,10201911,Rosal vivo emma,Opcional,Opcional,1,
c_clave_prod_serv_10201912,10201912,Rosal vivo engagement,Opcional,Opcional,1,
c_clave_prod_serv_10201913,10201913,Rosal vivo esther,Opcional,Opcional,1,
c_clave_prod_serv_10201914,10201914,Rosal vivo excalibur,Opcional,Opcional,1,
c_clave_prod_serv_10201915,10201915,Rosal vivo exciting,Opcional,Opcional,1,
c_clave_prod_serv_10201916,10201916,Rosal vivo first lady,Opcional,Opcional,1,
c_clave_prod_serv_10201917,10201917,Rosal vivo geraldine,Opcional,Opcional,1,
c_clave_prod_serv_10201918,10201918,Rosal vivo gotcha,Opcional,Opcional,1,
c_clave_prod_serv_10201919,10201919,Rosal vivo harmonie,Opcional,Opcional,1,
c_clave_prod_serv_10201920,10201920,Rosal vivo heaven,Opcional,Opcional,1,
c_clave_prod_serv_10201921,10201921,Rosal vivo high and elegant,Opcional,Opcional,1,
c_clave_prod_serv_10201922,10201922,Rosal vivo katherine,Opcional,Opcional,1,
c_clave_prod_serv_10201923,10201923,Rosal vivo king kong,Opcional,Opcional,1,
c_clave_prod_serv_10201924,10201924,Rosal vivo livia,Opcional,Opcional,1,
c_clave_prod_serv_10201925,10201925,Rosal vivo lorena,Opcional,Opcional,1,
c_clave_prod_serv_10201926,10201926,Rosal vivo lovely,Opcional,Opcional,1,
c_clave_prod_serv_10201927,10201927,Rosal vivo maaike,Opcional,Opcional,1,
c_clave_prod_serv_10201928,10201928,Rosal vivo marilyn,Opcional,Opcional,1,
c_clave_prod_serv_10201929,10201929,Rosal vivo marlise,Opcional,Opcional,1,
c_clave_prod_serv_10201930,10201930,Rosal vivo miranda o ausimmon,Opcional,Opcional,1,
c_clave_prod_serv_10201931,10201931,Rosal vivo mona lisa,Opcional,Opcional,1,
c_clave_prod_serv_10201932,10201932,Rosal vivo nirvana,Opcional,Opcional,1,
c_clave_prod_serv_10201933,10201933,Rosal vivo o hara,Opcional,Opcional,1,
c_clave_prod_serv_10201934,10201934,Rosal vivo ole,Opcional,Opcional,1,
c_clave_prod_serv_10201935,10201935,Rosal vivo olga,Opcional,Opcional,1,
c_clave_prod_serv_10201936,10201936,Rosal vivo pacífica,Opcional,Opcional,1,
c_clave_prod_serv_10201937,10201937,Rosal vivo party mix,Opcional,Opcional,1,
c_clave_prod_serv_10201938,10201938,Rosal vivo peckoubo o pekcoubo,Opcional,Opcional,1,
c_clave_prod_serv_10201939,10201939,Rosal vivo phoebe o ausnotice,Opcional,Opcional,1,
c_clave_prod_serv_10201940,10201940,Rosal vivo pink farfalla,Opcional,Opcional,1,
c_clave_prod_serv_10201941,10201941,Rosal vivo pink finess,Opcional,Opcional,1,
c_clave_prod_serv_10201942,10201942,Rosal vivo pink magic,Opcional,Opcional,1,
c_clave_prod_serv_10201943,10201943,Rosal vivo pink osiana,Opcional,Opcional,1,
c_clave_prod_serv_10201944,10201944,Rosal vivo pretty woman,Opcional,Opcional,1,
c_clave_prod_serv_10201945,10201945,Rosal vivo romance,Opcional,Opcional,1,
c_clave_prod_serv_10201946,10201946,Rosal vivo romantic antike o antique,Opcional,Opcional,1,
c_clave_prod_serv_10201947,10201947,Rosal vivo rosalind o astew,Opcional,Opcional,1,
c_clave_prod_serv_10201948,10201948,Rosal vivo rosita vendela,Opcional,Opcional,1,
c_clave_prod_serv_10201949,10201949,Rosal vivo secret garden,Opcional,Opcional,1,
c_clave_prod_serv_10201950,10201950,Rosal vivo solaire,Opcional,Opcional,1,
c_clave_prod_serv_10201951,10201951,Rosal vivo sophie,Opcional,Opcional,1,
c_clave_prod_serv_10201952,10201952,Rosal vivo sweet akito,Opcional,Opcional,1,
c_clave_prod_serv_10201953,10201953,Rosal vivo sweet avalanche,Opcional,Opcional,1,
c_clave_prod_serv_10201954,10201954,Rosal vivo sweet elegance,Opcional,Opcional,1,
c_clave_prod_serv_10201955,10201955,Rosal vivo sweet pink,Opcional,Opcional,1,
c_clave_prod_serv_10201956,10201956,Rosal vivo titanic,Opcional,Opcional,1,
c_clave_prod_serv_10201957,10201957,Rosal vivo toscanini,Opcional,Opcional,1,
c_clave_prod_serv_10201958,10201958,Rosal vivo vania,Opcional,Opcional,1,
c_clave_prod_serv_10201959,10201959,Rosal vivo vanity,Opcional,Opcional,1,
c_clave_prod_serv_10201960,10201960,Rosal vivo vision,Opcional,Opcional,1,
c_clave_prod_serv_10201961,10201961,Rosal vivo vivaldi,Opcional,Opcional,1,
c_clave_prod_serv_10201962,10201962,Rosal vivo whisper,Opcional,Opcional,1,
c_clave_prod_serv_10202000,10202000,Rosales vivos multicolor rosados,Opcional,Opcional,1,
c_clave_prod_serv_10202001,10202001,Rosal vivo attracta,Opcional,Opcional,1,
c_clave_prod_serv_10202002,10202002,Rosal vivo boheme,Opcional,Opcional,1,
c_clave_prod_serv_10202003,10202003,Rosal vivo carousel,Opcional,Opcional,1,
c_clave_prod_serv_10202004,10202004,Rosal vivo cezanne,Opcional,Opcional,1,
c_clave_prod_serv_10202005,10202005,Rosal vivo crazy one,Opcional,Opcional,1,
c_clave_prod_serv_10202006,10202006,Rosal vivo dance valley,Opcional,Opcional,1,
c_clave_prod_serv_10202007,10202007,Rosal vivo duett,Opcional,Opcional,1,
c_clave_prod_serv_10202008,10202008,Rosal vivo esperance,Opcional,Opcional,1,
c_clave_prod_serv_10202009,10202009,Rosal vivo fiesta,Opcional,Opcional,1,
c_clave_prod_serv_10202010,10202010,Rosal vivo halloween,Opcional,Opcional,1,
c_clave_prod_serv_10202011,10202011,Rosal vivo highlander,Opcional,Opcional,1,
c_clave_prod_serv_10202012,10202012,Rosal vivo hot ambiance,Opcional,Opcional,1,
c_clave_prod_serv_10202013,10202013,Rosal vivo la belle,Opcional,Opcional,1,
c_clave_prod_serv_10202014,10202014,Rosal vivo laguna,Opcional,Opcional,1,
c_clave_prod_serv_10202015,10202015,Rosal vivo latin ambiance,Opcional,Opcional,1,
c_clave_prod_serv_10202016,10202016,Rosal vivo latin breeze,Opcional,Opcional,1,
c_clave_prod_serv_10202017,10202017,Rosal vivo long arifa,Opcional,Opcional,1,
c_clave_prod_serv_10202018,10202018,Rosal vivo murano,Opcional,Opcional,1,
c_clave_prod_serv_10202019,10202019,Rosal vivo n-joy rose,Opcional,Opcional,1,
c_clave_prod_serv_10202020,10202020,Rosal vivo panama,Opcional,Opcional,1,
c_clave_prod_serv_10202021,10202021,Rosal vivo peppermint,Opcional,Opcional,1,
c_clave_prod_serv_10202022,10202022,Rosal vivo pijama party,Opcional,Opcional,1,
c_clave_prod_serv_10202023,10202023,Rosal vivo portofino,Opcional,Opcional,1,
c_clave_prod_serv_10202024,10202024,Rosal vivo priceless,Opcional,Opcional,1,
c_clave_prod_serv_10202025,10202025,Rosal vivo queen amazon,Opcional,Opcional,1,
c_clave_prod_serv_10202026,10202026,Rosal vivo ranuncula,Opcional,Opcional,1,
c_clave_prod_serv_10202027,10202027,Rosal vivo rossini,Opcional,Opcional,1,
c_clave_prod_serv_10202028,10202028,Rosal vivo sabina o sabrina,Opcional,Opcional,1,
c_clave_prod_serv_10202029,10202029,Rosal vivo scandal,Opcional,Opcional,1,
c_clave_prod_serv_10202030,10202030,Rosal vivo silvery pink,Opcional,Opcional,1,
c_clave_prod_serv_10202031,10202031,Rosal vivo something else,Opcional,Opcional,1,
c_clave_prod_serv_10202032,10202032,Rosal vivo soutine,Opcional,Opcional,1,
c_clave_prod_serv_10202033,10202033,Rosal vivo sovereign,Opcional,Opcional,1,
c_clave_prod_serv_10202034,10202034,Rosal vivo super disco,Opcional,Opcional,1,
c_clave_prod_serv_10202035,10202035,Rosal vivo ts 1968,Opcional,Opcional,1,
c_clave_prod_serv_10202036,10202036,Rosal vivo variance,Opcional,Opcional,1,
